Service_Area,Band,Winning_Price,Company_Name,Uplink_Start,Uplink_Stop,"Downlink_Start","Downlink_Stop"
Haryana,26,6.5,Reliance Jio,27200,27250,,
Haryana,26,6.5,Reliance Jio,27150,27200,,
Haryana,26,6.5,Reliance Jio,27100,27150,,
Haryana,26,6.5,Reliance Jio,27050,27100,,
Haryana,26,6.5,Reliance Jio,27000,27050,,
Haryana,26,6.5,Reliance Jio,26950,27000,,
Haryana,26,6.5,Reliance Jio,26900,26950,,
Haryana,26,6.5,Reliance Jio,26850,26900,,
Haryana,26,6.5,Reliance Jio,26800,26850,,
Haryana,26,6.5,Reliance Jio,26750,26800,,
Haryana,26,6.5,Reliance Jio,26700,26750,,
Haryana,26,6.5,Reliance Jio,26650,26700,,
Haryana,26,6.5,Reliance Jio,26600,26650,,
Haryana,26,6.5,Reliance Jio,26550,26600,,
Haryana,26,6.5,Reliance Jio,26500,26550,,
Haryana,26,6.5,Vodafone,25650,25700,,
Haryana,26,6.5,Vodafone,25600,25650,,
Haryana,26,6.5,Vodafone,25550,25600,,
Haryana,26,6.5,Vodafone,25500,25550,,
Haryana,26,6.5,Vodafone,25450,25500,,
Haryana,26,6.5,Vodafone,25400,25450,,
Haryana,26,6.5,Vodafone,25350,25400,,
Haryana,26,6.5,Vodafone,25300,25350,,
HP,26,2.5,Bharti Airtel,26450,26500,,
HP,26,2.5,Bharti Airtel,26400,26450,,
HP,26,2.5,Bharti Airtel,26350,26400,,
HP,26,2.5,Bharti Airtel,26300,26350,,
HP,26,2.5,Bharti Airtel,26250,26300,,
HP,26,2.5,Bharti Airtel,26200,26250,,
HP,26,2.5,Bharti Airtel,26150,26200,,
HP,26,2.5,Bharti Airtel,26100,26150,,
HP,26,2.5,Bharti Airtel,26050,26100,,
HP,26,2.5,Bharti Airtel,26000,26050,,
HP,26,2.5,Bharti Airtel,25950,26000,,
HP,26,2.5,Bharti Airtel,25900,25950,,
HP,26,2.5,Bharti Airtel,25850,25900,,
HP,26,2.5,Bharti Airtel,25800,25850,,
HP,26,2.5,Bharti Airtel,25750,25800,,
HP,26,2.5,Bharti Airtel,25700,25750,,
HP,26,2.5,Reliance Jio,27450,27500,,
HP,26,2.5,Reliance Jio,27400,27450,,
HP,26,2.5,Reliance Jio,27350,27400,,
HP,26,2.5,Reliance Jio,27300,27350,,
HP,26,2.5,Reliance Jio,27250,27300,,
HP,26,2.5,Reliance Jio,27200,27250,,
HP,26,2.5,Reliance Jio,27150,27200,,
HP,26,2.5,Reliance Jio,27100,27150,,
HP,26,2.5,Reliance Jio,27050,27100,,
HP,26,2.5,Reliance Jio,27000,27050,,
HP,26,2.5,Reliance Jio,26950,27000,,
HP,26,2.5,Reliance Jio,26900,26950,,
HP,26,2.5,Reliance Jio,26850,26900,,
HP,26,2.5,Reliance Jio,26800,26850,,
HP,26,2.5,Reliance Jio,26750,26800,,
HP,26,2.5,Reliance Jio,26700,26750,,
HP,26,2.5,Reliance Jio,26650,26700,,
HP,26,2.5,Reliance Jio,26600,26650,,
HP,26,2.5,Reliance Jio,26550,26600,,
HP,26,2.5,Reliance Jio,26500,26550,,
J&K,26,1.5,Bharti Airtel,26450,26500,,
J&K,26,1.5,Bharti Airtel,26400,26450,,
J&K,26,1.5,Bharti Airtel,26350,26400,,
J&K,26,1.5,Bharti Airtel,26300,26350,,
J&K,26,1.5,Bharti Airtel,26250,26300,,
J&K,26,1.5,Bharti Airtel,26200,26250,,
J&K,26,1.5,Bharti Airtel,26150,26200,,
J&K,26,1.5,Bharti Airtel,26100,26150,,
J&K,26,1.5,Bharti Airtel,26050,26100,,
J&K,26,1.5,Bharti Airtel,26000,26050,,
J&K,26,1.5,Bharti Airtel,25950,26000,,
J&K,26,1.5,Bharti Airtel,25900,25950,,
J&K,26,1.5,Bharti Airtel,25850,25900,,
J&K,26,1.5,Bharti Airtel,25800,25850,,
J&K,26,1.5,Bharti Airtel,25750,25800,,
J&K,26,1.5,Bharti Airtel,25700,25750,,
J&K,26,1.5,Reliance Jio,27450,27500,,
J&K,26,1.5,Reliance Jio,27400,27450,,
J&K,26,1.5,Reliance Jio,27350,27400,,
J&K,26,1.5,Reliance Jio,27300,27350,,
J&K,26,1.5,Reliance Jio,27250,27300,,
J&K,26,1.5,Reliance Jio,27200,27250,,
J&K,26,1.5,Reliance Jio,27150,27200,,
J&K,26,1.5,Reliance Jio,27100,27150,,
J&K,26,1.5,Reliance Jio,27050,27100,,
J&K,26,1.5,Reliance Jio,27000,27050,,
J&K,26,1.5,Reliance Jio,26950,27000,,
J&K,26,1.5,Reliance Jio,26900,26950,,
J&K,26,1.5,Reliance Jio,26850,26900,,
J&K,26,1.5,Reliance Jio,26800,26850,,
J&K,26,1.5,Reliance Jio,26750,26800,,
J&K,26,1.5,Reliance Jio,26700,26750,,
J&K,26,1.5,Reliance Jio,26650,26700,,
J&K,26,1.5,Reliance Jio,26600,26650,,
J&K,26,1.5,Reliance Jio,26550,26600,,
J&K,26,1.5,Reliance Jio,26500,26550,,
Karnataka,26,20,Adani,25650,25700,,
Karnataka,26,20,Bharti Airtel,26450,26500,,
Karnataka,26,20,Bharti Airtel,26400,26450,,
Karnataka,26,20,Bharti Airtel,26350,26400,,
Karnataka,26,20,Bharti Airtel,26300,26350,,
Karnataka,26,20,Bharti Airtel,26250,26300,,
Karnataka,26,20,Bharti Airtel,26200,26250,,
Karnataka,26,20,Bharti Airtel,26150,26200,,
Karnataka,26,20,Bharti Airtel,26100,26150,,
Karnataka,26,20,Bharti Airtel,26050,26100,,
Karnataka,26,20,Bharti Airtel,26000,26050,,
Karnataka,26,20,Bharti Airtel,25950,26000,,
Karnataka,26,20,Bharti Airtel,25900,25950,,
Karnataka,26,20,Bharti Airtel,25850,25900,,
Karnataka,26,20,Bharti Airtel,25800,25850,,
Karnataka,26,20,Bharti Airtel,25750,25800,,
Karnataka,26,20,Bharti Airtel,25700,25750,,
Karnataka,26,20,Reliance Jio,27450,27500,,
Karnataka,26,20,Reliance Jio,27400,27450,,
Karnataka,26,20,Reliance Jio,27350,27400,,
Karnataka,26,20,Reliance Jio,27300,27350,,
Karnataka,26,20,Reliance Jio,27250,27300,,
Karnataka,26,20,Reliance Jio,27200,27250,,
Karnataka,26,20,Reliance Jio,27150,27200,,
Karnataka,26,20,Reliance Jio,27100,27150,,
Karnataka,26,20,Reliance Jio,27050,27100,,
Karnataka,26,20,Reliance Jio,27000,27050,,
Karnataka,26,20,Reliance Jio,26950,27000,,
Karnataka,26,20,Reliance Jio,26900,26950,,
Karnataka,26,20,Reliance Jio,26850,26900,,
Karnataka,26,20,Reliance Jio,26800,26850,,
Karnataka,26,20,Reliance Jio,26750,26800,,
Karnataka,26,20,Reliance Jio,26700,26750,,
Karnataka,26,20,Reliance Jio,26650,26700,,
Karnataka,26,20,Reliance Jio,26600,26650,,
Karnataka,26,20,Reliance Jio,26550,26600,,
Karnataka,26,20,Reliance Jio,26500,26550,,
Karnataka,26,20,Vodafone,25600,25650,,
Karnataka,26,20,Vodafone,25550,25600,,
Karnataka,26,20,Vodafone,25500,25550,,
Karnataka,26,20,Vodafone,25450,25500,,
Kerala,26,9.5,Bharti Airtel,26450,26500,,
Kerala,26,9.5,Bharti Airtel,26400,26450,,
Kerala,26,9.5,Bharti Airtel,26350,26400,,
Kerala,26,9.5,Bharti Airtel,26300,26350,,
Kerala,26,9.5,Bharti Airtel,26250,26300,,
Kerala,26,9.5,Bharti Airtel,26200,26250,,
Kerala,26,9.5,Bharti Airtel,26150,26200,,
Kerala,26,9.5,Bharti Airtel,26100,26150,,
Kerala,26,9.5,Bharti Airtel,26050,26100,,
Kerala,26,9.5,Bharti Airtel,26000,26050,,
Kerala,26,9.5,Bharti Airtel,25950,26000,,
Kerala,26,9.5,Bharti Airtel,25900,25950,,
Kerala,26,9.5,Bharti Airtel,25850,25900,,
Kerala,26,9.5,Bharti Airtel,25800,25850,,
Kerala,26,9.5,Bharti Airtel,25750,25800,,
Kerala,26,9.5,Bharti Airtel,25700,25750,,
Kerala,26,9.5,Reliance Jio,27450,27500,,
Kerala,26,9.5,Reliance Jio,27400,27450,,
Kerala,26,9.5,Reliance Jio,27350,27400,,
Kerala,26,9.5,Reliance Jio,27300,27350,,
Kerala,26,9.5,Reliance Jio,27250,27300,,
Kerala,26,9.5,Reliance Jio,27200,27250,,
Kerala,26,9.5,Reliance Jio,27150,27200,,
Kerala,26,9.5,Reliance Jio,27100,27150,,
Kerala,26,9.5,Reliance Jio,27050,27100,,
Kerala,26,9.5,Reliance Jio,27000,27050,,
Kerala,26,9.5,Reliance Jio,26950,27000,,
Kerala,26,9.5,Reliance Jio,26900,26950,,
Kerala,26,9.5,Reliance Jio,26850,26900,,
Kerala,26,9.5,Reliance Jio,26800,26850,,
Kerala,26,9.5,Reliance Jio,26750,26800,,
Kerala,26,9.5,Reliance Jio,26700,26750,,
Kerala,26,9.5,Reliance Jio,26650,26700,,
Kerala,26,9.5,Reliance Jio,26600,26650,,
Kerala,26,9.5,Reliance Jio,26550,26600,,
Kerala,26,9.5,Reliance Jio,26500,26550,,
Kerala,26,9.5,Vodafone,25650,25700,,
Kerala,26,9.5,Vodafone,25600,25650,,
Kerala,26,9.5,Vodafone,25550,25600,,
Kerala,26,9.5,Vodafone,25500,25550,,
Kerala,26,9.5,Vodafone,25450,25500,,
Kerala,26,9.5,Vodafone,25400,25450,,
Kerala,26,9.5,Vodafone,25350,25400,,
Kerala,26,9.5,Vodafone,25300,25350,,
Kerala,26,9.5,Vodafone,25250,25300,,
Kerala,26,9.5,Vodafone,25200,25250,,
Kerala,26,9.5,Vodafone,25150,25200,,
Kerala,26,9.5,Vodafone,25100,25150,,
Kerala,26,9.5,Vodafone,25050,25100,,
Kerala,26,9.5,Vodafone,25000,25050,,
Kerala,26,9.5,Vodafone,24950,25000,,
Kerala,26,9.5,Vodafone,24900,24950,,
Kolkata,26,16,Bharti Airtel,26450,26500,,
Kolkata,26,16,Bharti Airtel,26400,26450,,
Kolkata,26,16,Bharti Airtel,26350,26400,,
Kolkata,26,16,Bharti Airtel,26300,26350,,
Kolkata,26,16,Bharti Airtel,26250,26300,,
Kolkata,26,16,Bharti Airtel,26200,26250,,
Kolkata,26,16,Bharti Airtel,26150,26200,,
Kolkata,26,16,Bharti Airtel,26100,26150,,
Kolkata,26,16,Bharti Airtel,26050,26100,,
Kolkata,26,16,Bharti Airtel,26000,26050,,
Kolkata,26,16,Bharti Airtel,25950,26000,,
Kolkata,26,16,Bharti Airtel,25900,25950,,
Kolkata,26,16,Bharti Airtel,25850,25900,,
Kolkata,26,16,Bharti Airtel,25800,25850,,
Kolkata,26,16,Bharti Airtel,25750,25800,,
Kolkata,26,16,Bharti Airtel,25700,25750,,
Kolkata,26,16,Reliance Jio,27450,27500,,
Kolkata,26,16,Reliance Jio,27400,27450,,
Kolkata,26,16,Reliance Jio,27350,27400,,
Kolkata,26,16,Reliance Jio,27300,27350,,
Kolkata,26,16,Reliance Jio,27250,27300,,
Kolkata,26,16,Reliance Jio,27200,27250,,
Kolkata,26,16,Reliance Jio,27150,27200,,
Kolkata,26,16,Reliance Jio,27100,27150,,
Kolkata,26,16,Reliance Jio,27050,27100,,
Kolkata,26,16,Reliance Jio,27000,27050,,
Kolkata,26,16,Reliance Jio,26950,27000,,
Kolkata,26,16,Reliance Jio,26900,26950,,
Kolkata,26,16,Reliance Jio,26850,26900,,
Kolkata,26,16,Reliance Jio,26800,26850,,
Kolkata,26,16,Reliance Jio,26750,26800,,
Kolkata,26,16,Reliance Jio,26700,26750,,
Kolkata,26,16,Reliance Jio,26650,26700,,
Kolkata,26,16,Reliance Jio,26600,26650,,
Kolkata,26,16,Reliance Jio,26550,26600,,
Kolkata,26,16,Reliance Jio,26500,26550,,
Kolkata,26,16,Vodafone,25650,25700,,
Kolkata,26,16,Vodafone,25600,25650,,
Kolkata,26,16,Vodafone,25550,25600,,
Kolkata,26,16,Vodafone,25500,25550,,
MP,26,14.5,Bharti Airtel,26450,26500,,
MP,26,14.5,Bharti Airtel,26400,26450,,
MP,26,14.5,Bharti Airtel,26350,26400,,
MP,26,14.5,Bharti Airtel,26300,26350,,
MP,26,14.5,Bharti Airtel,26250,26300,,
MP,26,14.5,Bharti Airtel,26200,26250,,
MP,26,14.5,Bharti Airtel,26150,26200,,
MP,26,14.5,Bharti Airtel,26100,26150,,
MP,26,14.5,Bharti Airtel,26050,26100,,
MP,26,14.5,Bharti Airtel,26000,26050,,
MP,26,14.5,Bharti Airtel,25950,26000,,
MP,26,14.5,Bharti Airtel,25900,25950,,
MP,26,14.5,Bharti Airtel,25850,25900,,
MP,26,14.5,Bharti Airtel,25800,25850,,
MP,26,14.5,Bharti Airtel,25750,25800,,
MP,26,14.5,Bharti Airtel,25700,25750,,
MP,26,14.5,Reliance Jio,27450,27500,,
MP,26,14.5,Reliance Jio,27400,27450,,
MP,26,14.5,Reliance Jio,27350,27400,,
MP,26,14.5,Reliance Jio,27300,27350,,
MP,26,14.5,Reliance Jio,27250,27300,,
MP,26,14.5,Reliance Jio,27200,27250,,
MP,26,14.5,Reliance Jio,27150,27200,,
MP,26,14.5,Reliance Jio,27100,27150,,
MP,26,14.5,Reliance Jio,27050,27100,,
MP,26,14.5,Reliance Jio,27000,27050,,
MP,26,14.5,Reliance Jio,26950,27000,,
MP,26,14.5,Reliance Jio,26900,26950,,
MP,26,14.5,Reliance Jio,26850,26900,,
MP,26,14.5,Reliance Jio,26800,26850,,
MP,26,14.5,Reliance Jio,26750,26800,,
MP,26,14.5,Reliance Jio,26700,26750,,
MP,26,14.5,Reliance Jio,26650,26700,,
MP,26,14.5,Reliance Jio,26600,26650,,
MP,26,14.5,Reliance Jio,26550,26600,,
MP,26,14.5,Reliance Jio,26500,26550,,
MP,26,14.5,Vodafone,25650,25700,,
MP,26,14.5,Vodafone,25600,25650,,
MP,26,14.5,Vodafone,25550,25600,,
MP,26,14.5,Vodafone,25500,25550,,
MP,26,14.5,Vodafone,25450,25500,,
MP,26,14.5,Vodafone,25400,25450,,
MP,26,14.5,Vodafone,25350,25400,,
MP,26,14.5,Vodafone,25300,25350,,
Maharashtra,26,31.5,Bharti Airtel,26450,26500,,
Maharashtra,26,31.5,Bharti Airtel,26400,26450,,
Maharashtra,26,31.5,Bharti Airtel,26350,26400,,
Maharashtra,26,31.5,Bharti Airtel,26300,26350,,
Maharashtra,26,31.5,Bharti Airtel,26250,26300,,
Maharashtra,26,31.5,Bharti Airtel,26200,26250,,
Maharashtra,26,31.5,Bharti Airtel,26150,26200,,
Maharashtra,26,31.5,Bharti Airtel,26100,26150,,
Maharashtra,26,31.5,Bharti Airtel,26050,26100,,
Maharashtra,26,31.5,Bharti Airtel,26000,26050,,
Maharashtra,26,31.5,Bharti Airtel,25950,26000,,
Maharashtra,26,31.5,Bharti Airtel,25900,25950,,
Maharashtra,26,31.5,Bharti Airtel,25850,25900,,
Maharashtra,26,31.5,Bharti Airtel,25800,25850,,
Maharashtra,26,31.5,Bharti Airtel,25750,25800,,
Maharashtra,26,31.5,Bharti Airtel,25700,25750,,
Maharashtra,26,31.5,Reliance Jio,27450,27500,,
Maharashtra,26,31.5,Reliance Jio,27400,27450,,
Maharashtra,26,31.5,Reliance Jio,27350,27400,,
Maharashtra,26,31.5,Reliance Jio,27300,27350,,
Maharashtra,26,31.5,Reliance Jio,27250,27300,,
Maharashtra,26,31.5,Reliance Jio,27200,27250,,
Maharashtra,26,31.5,Reliance Jio,27150,27200,,
Maharashtra,26,31.5,Reliance Jio,27100,27150,,
Maharashtra,26,31.5,Reliance Jio,27050,27100,,
Maharashtra,26,31.5,Reliance Jio,27000,27050,,
Maharashtra,26,31.5,Reliance Jio,26950,27000,,
Maharashtra,26,31.5,Reliance Jio,26900,26950,,
Maharashtra,26,31.5,Reliance Jio,26850,26900,,
Maharashtra,26,31.5,Reliance Jio,26800,26850,,
Maharashtra,26,31.5,Reliance Jio,26750,26800,,
Maharashtra,26,31.5,Reliance Jio,26700,26750,,
Maharashtra,26,31.5,Reliance Jio,26650,26700,,
Maharashtra,26,31.5,Reliance Jio,26600,26650,,
Maharashtra,26,31.5,Reliance Jio,26550,26600,,
Maharashtra,26,31.5,Reliance Jio,26500,26550,,
Maharashtra,26,31.5,Vodafone,25650,25700,,
Maharashtra,26,31.5,Vodafone,25600,25650,,
Maharashtra,26,31.5,Vodafone,25550,25600,,
Maharashtra,26,31.5,Vodafone,25500,25550,,
Maharashtra,26,31.5,Vodafone,25450,25500,,
Maharashtra,26,31.5,Vodafone,25400,25450,,
Maharashtra,26,31.5,Vodafone,25350,25400,,
Maharashtra,26,31.5,Vodafone,25300,25350,,
Mumbai,26,39,Adani,25650,25700,,
Mumbai,26,39,Adani,25600,25650,,
Mumbai,26,39,Bharti Airtel,26450,26500,,
Mumbai,26,39,Bharti Airtel,26400,26450,,
Mumbai,26,39,Bharti Airtel,26350,26400,,
Mumbai,26,39,Bharti Airtel,26300,26350,,
Mumbai,26,39,Bharti Airtel,26250,26300,,
Mumbai,26,39,Bharti Airtel,26200,26250,,
Mumbai,26,39,Bharti Airtel,26150,26200,,
Mumbai,26,39,Bharti Airtel,26100,26150,,
Mumbai,26,39,Bharti Airtel,26050,26100,,
Mumbai,26,39,Bharti Airtel,26000,26050,,
Mumbai,26,39,Bharti Airtel,25950,26000,,
Mumbai,26,39,Bharti Airtel,25900,25950,,
Mumbai,26,39,Bharti Airtel,25850,25900,,
Mumbai,26,39,Bharti Airtel,25800,25850,,
Mumbai,26,39,Bharti Airtel,25750,25800,,
Mumbai,26,39,Bharti Airtel,25700,25750,,
Mumbai,26,39,Reliance Jio,27450,27500,,
Mumbai,26,39,Reliance Jio,27400,27450,,
Mumbai,26,39,Reliance Jio,27350,27400,,
Mumbai,26,39,Reliance Jio,27300,27350,,
Mumbai,26,39,Reliance Jio,27250,27300,,
Mumbai,26,39,Reliance Jio,27200,27250,,
Mumbai,26,39,Reliance Jio,27150,27200,,
Mumbai,26,39,Reliance Jio,27100,27150,,
Mumbai,26,39,Reliance Jio,27050,27100,,
Mumbai,26,39,Reliance Jio,27000,27050,,
Mumbai,26,39,Reliance Jio,26950,27000,,
Mumbai,26,39,Reliance Jio,26900,26950,,
Mumbai,26,39,Reliance Jio,26850,26900,,
Mumbai,26,39,Reliance Jio,26800,26850,,
Mumbai,26,39,Reliance Jio,26750,26800,,
Mumbai,26,39,Reliance Jio,26700,26750,,
Mumbai,26,39,Reliance Jio,26650,26700,,
Mumbai,26,39,Reliance Jio,26600,26650,,
Mumbai,26,39,Reliance Jio,26550,26600,,
Mumbai,26,39,Reliance Jio,26500,26550,,
Mumbai,26,39,Vodafone,25550,25600,,
Mumbai,26,39,Vodafone,25500,25550,,
Mumbai,26,39,Vodafone,25450,25500,,
Mumbai,26,39,Vodafone,25400,25450,,
NE,26,1.5,Bharti Airtel,26450,26500,,
NE,26,1.5,Bharti Airtel,26400,26450,,
NE,26,1.5,Bharti Airtel,26350,26400,,
NE,26,1.5,Bharti Airtel,26300,26350,,
NE,26,1.5,Bharti Airtel,26250,26300,,
NE,26,1.5,Bharti Airtel,26200,26250,,
NE,26,1.5,Bharti Airtel,26150,26200,,
NE,26,1.5,Bharti Airtel,26100,26150,,
NE,26,1.5,Bharti Airtel,26050,26100,,
NE,26,1.5,Bharti Airtel,26000,26050,,
NE,26,1.5,Bharti Airtel,25950,26000,,
NE,26,1.5,Bharti Airtel,25900,25950,,
NE,26,1.5,Bharti Airtel,25850,25900,,
NE,26,1.5,Bharti Airtel,25800,25850,,
NE,26,1.5,Bharti Airtel,25750,25800,,
NE,26,1.5,Bharti Airtel,25700,25750,,
NE,26,1.5,Reliance Jio,27450,27500,,
NE,26,1.5,Reliance Jio,27400,27450,,
NE,26,1.5,Reliance Jio,27350,27400,,
NE,26,1.5,Reliance Jio,27300,27350,,
NE,26,1.5,Reliance Jio,27250,27300,,
NE,26,1.5,Reliance Jio,27200,27250,,
NE,26,1.5,Reliance Jio,27150,27200,,
NE,26,1.5,Reliance Jio,27100,27150,,
NE,26,1.5,Reliance Jio,27050,27100,,
NE,26,1.5,Reliance Jio,27000,27050,,
NE,26,1.5,Reliance Jio,26950,27000,,
NE,26,1.5,Reliance Jio,26900,26950,,
NE,26,1.5,Reliance Jio,26850,26900,,
NE,26,1.5,Reliance Jio,26800,26850,,
NE,26,1.5,Reliance Jio,26750,26800,,
NE,26,1.5,Reliance Jio,26700,26750,,
NE,26,1.5,Reliance Jio,26650,26700,,
NE,26,1.5,Reliance Jio,26600,26650,,
NE,26,1.5,Reliance Jio,26550,26600,,
NE,26,1.5,Reliance Jio,26500,26550,,
Odisha,26,6,Bharti Airtel,26450,26500,,
Odisha,26,6,Bharti Airtel,26400,26450,,
Odisha,26,6,Bharti Airtel,26350,26400,,
Odisha,26,6,Bharti Airtel,26300,26350,,
Odisha,26,6,Bharti Airtel,26250,26300,,
Odisha,26,6,Bharti Airtel,26200,26250,,
Odisha,26,6,Bharti Airtel,26150,26200,,
Odisha,26,6,Bharti Airtel,26100,26150,,
Odisha,26,6,Bharti Airtel,26050,26100,,
Odisha,26,6,Bharti Airtel,26000,26050,,
Odisha,26,6,Bharti Airtel,25950,26000,,
Odisha,26,6,Bharti Airtel,25900,25950,,
Odisha,26,6,Bharti Airtel,25850,25900,,
Odisha,26,6,Bharti Airtel,25800,25850,,
Odisha,26,6,Bharti Airtel,25750,25800,,
Odisha,26,6,Bharti Airtel,25700,25750,,
Odisha,26,6,Reliance Jio,27450,27500,,
Odisha,26,6,Reliance Jio,27400,27450,,
Odisha,26,6,Reliance Jio,27350,27400,,
Odisha,26,6,Reliance Jio,27300,27350,,
Odisha,26,6,Reliance Jio,27250,27300,,
Odisha,26,6,Reliance Jio,27200,27250,,
Odisha,26,6,Reliance Jio,27150,27200,,
Odisha,26,6,Reliance Jio,27100,27150,,
Odisha,26,6,Reliance Jio,27050,27100,,
Odisha,26,6,Reliance Jio,27000,27050,,
Odisha,26,6,Reliance Jio,26950,27000,,
Odisha,26,6,Reliance Jio,26900,26950,,
Odisha,26,6,Reliance Jio,26850,26900,,
Odisha,26,6,Reliance Jio,26800,26850,,
Odisha,26,6,Reliance Jio,26750,26800,,
Odisha,26,6,Reliance Jio,26700,26750,,
Odisha,26,6,Reliance Jio,26650,26700,,
Odisha,26,6,Reliance Jio,26600,26650,,
Odisha,26,6,Reliance Jio,26550,26600,,
Odisha,26,6,Reliance Jio,26500,26550,,
Punjab,26,10,Bharti Airtel,26450,26500,,
Punjab,26,10,Bharti Airtel,26400,26450,,
Punjab,26,10,Bharti Airtel,26350,26400,,
Punjab,26,10,Bharti Airtel,26300,26350,,
Punjab,26,10,Bharti Airtel,26250,26300,,
Punjab,26,10,Bharti Airtel,26200,26250,,
Punjab,26,10,Bharti Airtel,26150,26200,,
Punjab,26,10,Bharti Airtel,26100,26150,,
Punjab,26,10,Bharti Airtel,26050,26100,,
Punjab,26,10,Bharti Airtel,26000,26050,,
Punjab,26,10,Bharti Airtel,25950,26000,,
Punjab,26,10,Bharti Airtel,25900,25950,,
Punjab,26,10,Bharti Airtel,25850,25900,,
Punjab,26,10,Bharti Airtel,25800,25850,,
Punjab,26,10,Bharti Airtel,25750,25800,,
Punjab,26,10,Bharti Airtel,25700,25750,,
Punjab,26,10,Reliance Jio,27450,27500,,
Punjab,26,10,Reliance Jio,27400,27450,,
Punjab,26,10,Reliance Jio,27350,27400,,
Punjab,26,10,Reliance Jio,27300,27350,,
Punjab,26,10,Reliance Jio,27250,27300,,
Punjab,26,10,Reliance Jio,27200,27250,,
Punjab,26,10,Reliance Jio,27150,27200,,
Punjab,26,10,Reliance Jio,27100,27150,,
Punjab,26,10,Reliance Jio,27050,27100,,
Punjab,26,10,Reliance Jio,27000,27050,,
Punjab,26,10,Reliance Jio,26950,27000,,
Punjab,26,10,Reliance Jio,26900,26950,,
Punjab,26,10,Reliance Jio,26850,26900,,
Punjab,26,10,Reliance Jio,26800,26850,,
Punjab,26,10,Reliance Jio,26750,26800,,
Punjab,26,10,Reliance Jio,26700,26750,,
Punjab,26,10,Reliance Jio,26650,26700,,
Punjab,26,10,Reliance Jio,26600,26650,,
Punjab,26,10,Reliance Jio,26550,26600,,
Punjab,26,10,Reliance Jio,26500,26550,,
Punjab,26,10,Vodafone,25650,25700,,
Punjab,26,10,Vodafone,25600,25650,,
Punjab,26,10,Vodafone,25550,25600,,
Punjab,26,10,Vodafone,25500,25550,,
Punjab,26,10,Vodafone,25450,25500,,
Punjab,26,10,Vodafone,25400,25450,,
Rajasthan,26,12.5,Adani,25650,25700,,
Rajasthan,26,12.5,Bharti Airtel,26450,26500,,
Rajasthan,26,12.5,Bharti Airtel,26400,26450,,
Rajasthan,26,12.5,Bharti Airtel,26350,26400,,
Rajasthan,26,12.5,Bharti Airtel,26300,26350,,
Rajasthan,26,12.5,Bharti Airtel,26250,26300,,
Rajasthan,26,12.5,Bharti Airtel,26200,26250,,
Rajasthan,26,12.5,Bharti Airtel,26150,26200,,
Rajasthan,26,12.5,Bharti Airtel,26100,26150,,
Rajasthan,26,12.5,Bharti Airtel,26050,26100,,
Rajasthan,26,12.5,Bharti Airtel,26000,26050,,
Rajasthan,26,12.5,Bharti Airtel,25950,26000,,
Rajasthan,26,12.5,Bharti Airtel,25900,25950,,
Rajasthan,26,12.5,Bharti Airtel,25850,25900,,
Rajasthan,26,12.5,Bharti Airtel,25800,25850,,
Rajasthan,26,12.5,Bharti Airtel,25750,25800,,
Rajasthan,26,12.5,Bharti Airtel,25700,25750,,
Rajasthan,26,12.5,Reliance Jio,27450,27500,,
Rajasthan,26,12.5,Reliance Jio,27400,27450,,
Rajasthan,26,12.5,Reliance Jio,27350,27400,,
Rajasthan,26,12.5,Reliance Jio,27300,27350,,
Rajasthan,26,12.5,Reliance Jio,27250,27300,,
Rajasthan,26,12.5,Reliance Jio,27200,27250,,
Rajasthan,26,12.5,Reliance Jio,27150,27200,,
Rajasthan,26,12.5,Reliance Jio,27100,27150,,
Rajasthan,26,12.5,Reliance Jio,27050,27100,,
Rajasthan,26,12.5,Reliance Jio,27000,27050,,
Rajasthan,26,12.5,Reliance Jio,26950,27000,,
Rajasthan,26,12.5,Reliance Jio,26900,26950,,
Rajasthan,26,12.5,Reliance Jio,26850,26900,,
Rajasthan,26,12.5,Reliance Jio,26800,26850,,
Rajasthan,26,12.5,Reliance Jio,26750,26800,,
Rajasthan,26,12.5,Reliance Jio,26700,26750,,
Rajasthan,26,12.5,Reliance Jio,26650,26700,,
Rajasthan,26,12.5,Reliance Jio,26600,26650,,
Rajasthan,26,12.5,Reliance Jio,26550,26600,,
Rajasthan,26,12.5,Reliance Jio,26500,26550,,
Rajasthan,26,12.5,Vodafone,25600,25650,,
Rajasthan,26,12.5,Vodafone,25550,25600,,
Rajasthan,26,12.5,Vodafone,25500,25550,,
Rajasthan,26,12.5,Vodafone,25450,25500,,
Rajasthan,26,12.5,Vodafone,25400,25450,,
Rajasthan,26,12.5,Vodafone,25350,25400,,
TN,26,23,Adani,25650,25700,,
TN,26,23,Bharti Airtel,26450,26500,,
TN,26,23,Bharti Airtel,26400,26450,,
TN,26,23,Bharti Airtel,26350,26400,,
TN,26,23,Bharti Airtel,26300,26350,,
TN,26,23,Bharti Airtel,26250,26300,,
TN,26,23,Bharti Airtel,26200,26250,,
TN,26,23,Bharti Airtel,26150,26200,,
TN,26,23,Bharti Airtel,26100,26150,,
TN,26,23,Bharti Airtel,26050,26100,,
TN,26,23,Bharti Airtel,26000,26050,,
TN,26,23,Bharti Airtel,25950,26000,,
TN,26,23,Bharti Airtel,25900,25950,,
TN,26,23,Bharti Airtel,25850,25900,,
TN,26,23,Bharti Airtel,25800,25850,,
